GeneID	Base Mean	log2(FC)	StdeErr	Wald-Stats	P-Value	P-adj
gene-BTH_RS09950	89.1938506358747	-2.7535920941748	0.289772633186648	-9.50259541038562	2.04722997046734e-21	2.01265453096611e-20
gene-BTH_RS31035	132.036221727846	-2.05096687892392	0.215840016459111	-9.50225501540612	2.05393464474674e-21	2.01476870695334e-20
gene-BTH_RS22030	228.870930857135	-1.62984473774891	0.171723441532011	-9.49110222348465	2.28604089592873e-21	2.23748781495325e-20
gene-BTH_RS09570	100.182782129682	-2.45501794673582	0.258916126795669	-9.48190434145211	2.49684099055423e-21	2.43841601373331e-20
gene-BTH_RS16955	98.3303251536474	-2.82940138044588	0.298639639578734	-9.47429947490254	2.68556584279615e-21	2.61694786090973e-20
gene-BTH_RS12675	1410.92301397735	-1.07305432561257	0.113295306078085	-9.47130435282994	2.76370768827747e-21	2.68717424460209e-20
gene-BTH_RS19345	5126.11098025827	1.21112802901974	0.127946600499993	9.46588673936518	2.91080709685603e-21	2.82399355186207e-20
gene-BTH_RS05485	288.387442302366	-1.47126083043821	0.155737124299615	-9.44707844744664	3.48419640408875e-21	3.37288509664959e-20
gene-BTH_RS25590	456.628536299669	1.25076535813509	0.13261413778151	9.4316139972633	4.03826507040437e-21	3.90071717717662e-20
gene-BTH_RS07995	825.225482941686	1.51371527833421	0.160793024572977	9.41406060588901	4.77331481450333e-21	4.60068512840147e-20
gene-BTH_RS07610	128.687140481606	-2.05294029385939	0.218276414261301	-9.405231897395	5.19155979809533e-21	4.99292620582038e-20
gene-BTH_RS16715	185.465094760384	-1.74166741894231	0.18558610727085	-9.38468641082314	6.310393929476e-21	6.05578801388326e-20
gene-BTH_RS05290	97.7245621738999	-2.36131168797804	0.25214330041023	-9.3649590694508	7.60797739169539e-21	7.28521471447195e-20
gene-BTH_RS35110	158.416049477103	-1.97625770735412	0.211272678769573	-9.35406186386051	8.43448766758289e-21	8.05921672600145e-20
gene-BTH_RS02035	268.008101394625	-1.53560984579001	0.164173172984193	-9.3535978983476	8.47158275694215e-21	8.07721597342933e-20
gene-BTH_RS18795	4786.11820263386	3.48839393465468	0.373089568808408	9.35001733175249	8.76333647168911e-21	8.33741947328013e-20
gene-BTH_RS16035	659.148752126385	1.17982566320978	0.126245466028032	9.34548938928078	9.14654932279812e-21	8.68333352018431e-20
gene-BTH_RS10140	400.355864564946	1.37567831390272	0.147311118941012	9.33859116536601	9.76244177308799e-21	9.24818895163624e-20
gene-BTH_RS06700	215.824149217891	1.88903066862938	0.202437891103647	9.33140855365957	1.04473142379477e-20	9.8758372198036e-20
gene-BTH_RS34670	264.859858707238	1.46275056545672	0.156951341743396	9.31977101443462	1.16591652887241e-20	1.09978991977218e-19
gene-BTH_RS07620	212.685517162275	-1.80786031049723	0.194310771557348	-9.30396341905144	1.35305666812104e-20	1.27360057441862e-19
gene-BTH_RS34455	239.472130824914	1.5338604564544	0.164905271293443	9.30146407342524	1.38524873968471e-20	1.30113384806054e-19
gene-BTH_RS25450	365.231528837228	1.30688376445423	0.140641511484274	9.29230460240298	1.50983126645092e-20	1.41514693279213e-19
gene-BTH_RS02370	700.846052483147	1.53173559653986	0.165277964883428	9.26763345386183	1.90321678444373e-20	1.78009113200403e-19
gene-BTH_RS25535	462.191442544841	1.54132694683105	0.166381685651294	9.26380172672008	1.97279954455814e-20	1.84127957492093e-19
gene-BTH_RS26735	544.811429818003	1.10606313232767	0.119463169364686	9.25861199070641	2.07106889944411e-20	1.92892817076647e-19
gene-BTH_RS06795	239.007852323951	-2.07636889652609	0.224335365946076	-9.2556467312657	2.12937367845908e-20	1.97906494821491e-19
gene-BTH_RS01720	109.567744954694	-2.36387479074462	0.255693148975061	-9.24496725946765	2.35312739618323e-20	2.18243932929027e-19
gene-BTH_RS09080	283.257850230565	1.36551818747072	0.147980114683006	9.22771407763704	2.76468873824126e-20	2.55878304978647e-19
gene-BTH_RS05250	609.797622247113	-1.34481659495662	0.145761184063545	-9.22616404083505	2.80497439131617e-20	2.58525139732974e-19
gene-BTH_RS09145	86.0838991114814	-2.42522412360106	0.262862011832362	-9.22622522248562	2.80337332657993e-20	2.58525139732974e-19
gene-BTH_RS22820	130.88177069197	-1.99684875190942	0.216452433155663	-9.22534675539259	2.82644885833738e-20	2.59962780650407e-19
gene-BTH_RS25720	256.829321936603	1.55248716642603	0.168363337067873	9.22105247771472	2.94198147453965e-20	2.700275112731e-19
gene-BTH_RS28575	88.8977584390416	-2.46924533807605	0.267960844660184	-9.21494833025861	3.11428258674856e-20	2.85250231134071e-19
gene-BTH_RS16975	105.638079830797	-2.3310128093084	0.253335999933999	-9.20126949946197	3.53745437093535e-20	3.23340870599545e-19
gene-BTH_RS22230	282.614994303455	1.42091226463073	0.154532559273084	9.19490540579057	3.75324681275522e-20	3.42358018549053e-19
gene-BTH_RS16535	1024.96083287272	1.03299929136301	0.112613010979144	9.17300125785926	4.60029087120747e-20	4.17899113228375e-19
gene-BTH_RS28130	314.583405394718	-1.51970514308815	0.16603855983976	-9.15272418981942	5.55155829753232e-20	5.03280612874651e-19
gene-BTH_RS06605	90.7803700555199	2.30009251923746	0.252058402596302	9.12523643546733	7.15798418805772e-20	6.44947495885283e-19
gene-BTH_RS10360	765.519226457616	-1.41779336504512	0.155390856451284	-9.12404627546157	7.23706444013664e-20	6.50747420389522e-19
gene-BTH_RS01180	317.219205154107	-1.8674633708248	0.20489526566851	-9.11423387325151	7.92282556850777e-20	7.10965117952908e-19
gene-BTH_RS33340	49.7260739417715	-3.69204858973431	0.405215203508638	-9.11132790123854	8.13797214771793e-20	7.28793295172148e-19
gene-BTH_RS23915	577.670379606727	1.2998753029047	0.14274800795324	9.10608366129005	8.54094703735744e-20	7.63336357439784e-19
gene-BTH_RS23965	405.10554733848	1.45450533620413	0.159763193274372	9.10413285058848	8.6958300924513e-20	7.75611942117027e-19
gene-BTH_RS24235	175.384305217564	-1.66668235368951	0.183626915943883	-9.07645997931398	1.12163535989931e-19	9.96408600842275e-19
gene-BTH_RS25580	586.478313521023	1.13304499913541	0.124948751682053	9.06807778295038	1.21135072780258e-19	1.07180312395972e-18
gene-BTH_RS09695	140.936607330633	-1.86849936927886	0.206199226767647	-9.06162161017389	1.28525370154824e-19	1.13492262987014e-18
gene-BTH_RS09970	92.4633317155188	-2.56834693518691	0.283608256404127	-9.05596673295415	1.35363339455496e-19	1.19292313496238e-18
gene-BTH_RS07550	130.849607993462	-2.38970253204779	0.264157661827556	-9.04650092492038	1.47622968403796e-19	1.29837775788945e-18
gene-BTH_RS04265	94.8477740956929	-2.22112752982598	0.245655969976717	-9.04161836586547	1.54369190227595e-19	1.35501844755334e-18
gene-BTH_RS04180	374.356578085804	1.36304041808598	0.150930777301615	9.03089775627484	1.7026911966742e-19	1.49162492160132e-18
gene-BTH_RS27225	571.563292918572	1.36268775126988	0.150960381654462	9.02679058131281	1.76780287550874e-19	1.54560472751989e-18
gene-BTH_RS05490	4401.65717034938	1.00277792978277	0.111307108444151	9.0091095151027	2.07736360291749e-19	1.80910562584783e-18
gene-BTH_RS14880	144.914630652012	1.75527611156819	0.194868413905582	9.00749421821975	2.10818168614736e-19	1.83233708831354e-18
gene-BTH_RS25745	397.447382112499	1.18510688748305	0.131666150183067	9.00084711093391	2.2398268190039e-19	1.94293997005358e-18
gene-BTH_RS10015	58.0441268226062	-3.1612113975947	0.351560088519854	-8.99195187628976	2.42878065138696e-19	2.10272516668021e-18
gene-BTH_RS09735	458.532507446569	-1.1922929572369	0.132601821768546	-8.99152772816373	2.4381736177168e-19	2.10673439155842e-18
MSTRG.3998.1	150.226676471626	-1.72937432160409	0.192397174888361	-8.98856400884038	2.50481576877584e-19	2.15589590682186e-18
gene-BTH_RS10155	1252.64103021238	1.13693549489166	0.126565903421501	8.98295247105638	2.63596413693627e-19	2.26436996928273e-18
gene-BTH_RS05115	164.632131923763	-2.3381246793876	0.260515735368741	-8.97498447100769	2.83391763780073e-19	2.42969992822295e-18
gene-BTH_RS10350	185.491695014976	-1.89242037531746	0.211659493210617	-8.94087171150107	3.86112406758501e-19	3.29760866312666e-18
gene-BTH_RS34710	160.60775176425	-1.85733502958702	0.207971724128557	-8.93070939027711	4.23285681485239e-19	3.60118433632826e-18
gene-BTH_RS16965	255.447555763563	-1.73571385476379	0.19443076467267	-8.92715644916544	4.37099037190599e-19	3.71156648854359e-18
gene-BTH_RS02560	521.471588901361	1.20895302249285	0.135521162241541	8.92076929164849	4.6306032938245e-19	3.92448064595394e-18
gene-BTH_RS07330	203.92717162477	-1.61715565999156	0.181291142282712	-8.92021330788301	4.6539096874569e-19	3.93457417174899e-18
gene-BTH_RS07370	603.348145855991	-1.1803844915907	0.132329190014243	-8.92006133691028	4.6603003300101e-19	3.93457417174899e-18
gene-BTH_RS28060	180.455372436043	-2.01186552251339	0.22562324710565	-8.9169247775754	4.79415100978237e-19	4.03987125090994e-18
gene-BTH_RS06585	313.460990416512	1.41154086155724	0.158316671841372	8.91593314298293	4.83725326560114e-19	4.06844267053602e-18
rna-BTH_RS23030	161.975593968112	-1.99787628497005	0.224101027431794	-8.91506972487269	4.87509409726656e-19	4.09248885888183e-18
gene-BTH_RS35050	232.705805557144	-1.5510139880231	0.174549885693431	-8.88579205802064	6.34669674874306e-19	5.31776257887108e-18
gene-BTH_RS02945	209.466932078362	-1.66847446603019	0.187977115877183	-8.87594459700244	6.93423570921739e-19	5.79906593148917e-18
gene-BTH_RS01810	183.676238142088	-1.66454234471153	0.187804490670104	-8.8631658315107	7.77737638120225e-19	6.47968231835005e-18
gene-BTH_RS33550	222.617121077188	-1.5455965857383	0.174425522293113	-8.86106898473839	7.92508061005546e-19	6.5903301915198e-18
gene-BTH_RS00370	131.045735734694	-1.9864194820975	0.224217526052464	-8.85934082437739	8.04889419049801e-19	6.68073318926139e-18
gene-BTH_RS01950	81.9619663225782	-2.36122822193638	0.266832765903502	-8.8490939781747	8.82326517847007e-19	7.30976126396097e-18
gene-BTH_RS34105	233.159187251642	-1.65640282644774	0.187319315698292	-8.84266964286613	9.34582471506054e-19	7.72821094194912e-18
gene-BTH_RS03470	282.190369421985	1.30872591657169	0.148064134384239	8.83891242139322	9.66548456968356e-19	7.97763129408211e-18
gene-BTH_RS33780	207.784629066593	-1.6651141353515	0.188538831619073	-8.83167738471893	1.03117503889354e-18	8.49519249919e-18
gene-BTH_RS07815	109.094002495761	-2.31835247156971	0.263095383118458	-8.81183259124647	1.23116390944313e-18	1.01239203259784e-17
