GeneID	Base Mean	log2(FC)	StdeErr	Wald-Stats	P-Value	P-adj
gene-J2S48_RS13850	384.142740179003	-1.59359659983091	0.353239061229471	-4.51138272841144	6.44063885009379e-06	4.0432899447811e-05
gene-J2S48_RS03960	256.015956475979	1.58000539161524	0.350360390060337	4.50965758812845	6.49323452686622e-06	4.05287695734443e-05
gene-J2S48_RS06820	11.5070656521656	4.92736690520962	1.09254196741886	4.51000240919857	6.48268895167412e-06	4.05287695734443e-05
gene-J2S48_RS10460	12447.6682778274	1.90431078249682	0.422301298301095	4.50936520952647	6.50218912368704e-06	4.05287695734443e-05
gene-J2S48_RS13035	560.19785094451	1.68607198580388	0.373844470280116	4.51008940841235	6.48003086660618e-06	4.05287695734443e-05
gene-J2S48_RS13090	212.825467853506	1.79583464809855	0.398324144204672	4.50847550726374	6.52951051705664e-06	4.06267768050611e-05
MSTRG.146.1	4255.28490542398	-1.8474755460617	0.409895019168119	-4.50719198738045	6.56911903510879e-06	4.0800751737564e-05
gene-J2S48_RS10345	2066.25549581357	2.25029789016231	0.499546024709449	4.5046858124257	6.64712140743582e-06	4.12121527261021e-05
gene-J2S48_RS17630	141.564690979027	2.00985793228447	0.447003737409236	4.4962888765389	6.91497739227655e-06	4.27971127299377e-05
gene-J2S48_RS10565	883.398709160238	-1.73605948610933	0.386276034594133	-4.49434945642806	6.97829503636046e-06	4.31128174821352e-05
gene-J2S48_RS12735	111.886319584499	1.98877149088275	0.443044989033938	4.48887029558618	7.16018747381617e-06	4.41586914098205e-05
gene-J2S48_RS07430	1542.15638341196	-1.31598615109076	0.293225672735178	-4.48796361797172	7.19072047603262e-06	4.41913926798987e-05
gene-J2S48_RS21860	1109.40398777858	1.9106675726816	0.425710113800128	4.4881892883068	7.18310925140511e-06	4.41913926798987e-05
MSTRG.161.1	5347.96297305265	-1.55286344281626	0.346239360018646	-4.48494198560394	7.29337757677522e-06	4.47437857293233e-05
gene-J2S48_RS15540	87.6592978320061	-2.91770908421758	0.651110112101442	-4.48113004235297	7.42488508088234e-06	4.54709308362427e-05
gene-J2S48_RS18845	73.6603979030184	2.60479855300029	0.581341426836233	4.4806690745851	7.44094074659852e-06	4.54897302536381e-05
